Title,RSS Feed Url,Domain
BBC Sport - Tennis,http://feeds.bbci.co.uk/sport/tennis/rss.xml,bbc.co.uk
Essential Tennis Podcast - Instruction Lessons Tips,https://feed.podbean.com/essentialtennis/feed.xml,essentialtennis.podbean.com
peRFect Tennis,https://www.perfect-tennis.com/feed/,perfect-tennis.com
www.espn.com - TENNIS,https://www.espn.com/espn/rss/tennis/news,espn.com
